id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
fireworks/llama-v3-8b-instruct,llama-v3-8b,Llama 3 8B Instruct,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"Meta developed and released the Meta Llama 3 family of large language models (LLMs), a collection of",-,-,-
fireworks/llama-v3-8b-instruct-hf,llama-v3-8b-hf,Llama 3 8B Instruct (HF version),C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,Meta's Llama 3 instruction tuned models are optimized for dialogue use cases and outperform many of ,-,-,-
fireworks/llama-v3-8b-instruct-v0,llama-v3-8b-v0,Llama v3 8B Instruct V0 Draft Model,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,"Meta developed and released the Meta Llama 3 family of large language models (LLMs), a collection of",-,-,-
fireworks/llama-v3p1-405b-instruct,llama-1-405b,Llama 3.1 405B Instruct,C,3.000000,3.000000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/llama-v3p1-405b-instruct-long,llama-1-405b-long,Llama 3.1 405B Instruct Long,C,3.000000,3.000000,-,4096,4096,-,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/llama-v3p1-70b-instruct,llama-1-70b,Llama 3.1 70B Instruct,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/llama-v3p1-70b-instruct-1b,llama-1-70b-1b,Llama 3.1 70B Instruct 1B,C,0.900000,0.900000,-,4096,4096,-,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/llama-v3p1-8b-instruct,llama-1-8b,Llama 3.1 8B Instruct,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,The Meta Llama 3.1 collection of multilingual large language models (LLMs) is a collection of pretra,-,-,-
fireworks/llama-v3p1-nemotron-70b-instruct,llama-1-nemotron-70b,Llama 3.1 Nemotron 70B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Llama-3.1-Nemotron-70B-Instruct is a large language model customized by NVIDIA to improve the helpfu,-,-,-
fireworks/llama-v3p2-11b-vision-instruct,llama-2-11b-vision,Llama 3.2 11B Vision Instruct,C,0.200000,0.200000,-,131072,16384,VJ,api,fireworks,2026-01-04,Instruction-tuned image reasoning model from Meta with 11B parameters. Optimized for visual recognit,-,-,-
fireworks/llama-v3p2-1b,llama-2-1b,Llama 3.2 1B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,The Llama 3.2 collection of multilingual large language models (LLMs) is a collection of pretrained ,-,-,-
fireworks/llama-v3p2-1b-instruct,llama-2-1b,Llama 3.2 1B Instruct,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,The Llama 3.2 collection of multilingual large language models (LLMs) is a collection of pretrained ,-,-,-
fireworks/llama-v3p2-3b,llama-2-3b,Llama 3.2 3B,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,The Llama 3.2 collection of multilingual large language models (LLMs) is a collection of pretrained ,-,-,-
fireworks/llama-v3p2-3b-instruct,llama-2-3b,Llama 3.2 3B Instruct,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,The Llama 3.2 collection of multilingual large language models (LLMs) is a collection of pretrained ,-,-,-
fireworks/llama-v3p2-90b-vision-instruct,llama-2-90b-vision,Llama 3.2 90B Vision Instruct,C,0.200000,0.200000,-,131072,16384,VJ,api,fireworks,2026-01-04,Instruction-tuned image reasoning model with 90B parameters from Meta. Optimized for visual recognit,-,-,-
fireworks/llama-v3p3-70b-instruct,llama-3-70b,Llama 3.3 70B Instruct,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Llama 3.3 70B Instruct is the December update of Llama 3.1 70B. The model improves upon Llama 3.1 70,-,-,-
fireworks/minimax-m1-80k,minimax-m1-80k,MiniMax-M1-80k,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,"We introduce MiniMax-M1, the world's first open-weight, large-scale hybrid-attention reasoning model",-,-,-
fireworks/minimax-m2,minimax-m2,MiniMax-M2,C,0.200000,0.200000,-,196608,16384,TJ,api,fireworks,2026-01-04,**Preview:** This model is currently in preview. Full production support coming soon. MiniMax-M2 red,-,-,-
fireworks/minimax-m2p1,minimax-m2p1,MiniMax-M2.1,C,0.200000,0.200000,-,204800,16384,TJ,api,fireworks,2026-01-04,"MiniMax M2.1 is built for strong real-world performance across complex, multi-language, and agent-dr",-,-,-
fireworks/ministral-3-14b-instruct-2512,ministral-3-14b-2512,Ministral 3 14B Instruct 2512,C,0.100000,0.100000,-,256000,16384,VTJ,api,fireworks,2026-01-04,Mistral's Ministral 3 14B dense model with vision encoder. The largest model in the Ministral 3 fami,-,-,-
fireworks/ministral-3-3b-instruct-2512,ministral-3-3b-2512,Ministral 3 3B Instruct 2512,C,0.100000,0.100000,-,256000,16384,VTJ,api,fireworks,2026-01-04,Mistral's Ministral 3 3B dense model with vision encoder. The smallest model in the Ministral 3 fami,-,-,-
fireworks/ministral-3-8b-instruct-2512,ministral-3-8b-2512,Ministral 3 8B Instruct 2512,C,0.200000,0.200000,-,256000,16384,VTJ,api,fireworks,2026-01-04,Mistral's Ministral 3 8B dense model with vision encoder. A balanced model in the Ministral 3 family,-,-,-
fireworks/mistral-7b,mistral-7b,Mistral 7B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,The Mistral-7B-v0.1 Large Language Model (LLM) is a pretrained generative text model with 7 billion ,-,-,-
fireworks/mistral-7b-instruct-4k,mistral-7b-4k,Mistal 7B Instruct V0.1,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,The Mistral-7B-Instruct-v0.1 Large Language Model (LLM) is a instruct fine-tuned version of the Mist,-,-,-
fireworks/mistral-7b-instruct-v0p2,mistral-7b-v0p2,Mistral 7B Instruct v0.2,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Mistral 7B Instruct v0.2 is an instruction fine-tuned version of the Mistral 7B v0.2 language model.,-,-,-
fireworks/mistral-7b-instruct-v3,mistral-7b-v3,Mistral 7B Instruct v0.3,C,0.200000,0.200000,-,32768,16384,TJ,api,fireworks,2026-01-04,Mistral 7B Instruct v0.3 is an instruction fine-tuned version of the Mistral 7B v0.3 language model.,-,-,-
fireworks/mistral-7b-v0p2,mistral-7b-v0p2,Mistral 7B v0.2,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,The Mistral-7B-v0.2 Large Language Model (LLM) is the successor to the Mistral-7B-v0.1 LLM featuring,-,-,-
fireworks/mistral-large-3-fp8,mistral-large-3-fp8,Mistral Large 3 675B Instruct 2512,C,0.200000,0.200000,-,256000,16384,VTJ,api,fireworks,2026-01-04,Mistral Large 3 is a state-of-the-art general-purpose Multimodal granular Mixture-of-Experts model w,-,-,-
fireworks/mistral-nemo-base-2407,mistral-nemo-base-2407,Mistral Nemo Base 2407,C,0.200000,0.200000,-,128000,16384,J,api,fireworks,2026-01-04,The Mistral-Nemo-Base-2407 Large Language Model (LLM) is a pretrained generative text model of 12B p,-,-,-
fireworks/mistral-nemo-instruct-2407,mistral-nemo-2407,Mistral Nemo Instruct 2407,C,0.200000,0.200000,-,128000,16384,J,api,fireworks,2026-01-04,The Mistral-Nemo-Instruct-2407 Large Language Model (LLM) is the instruction-tuned version of Mistra,-,-,-
fireworks/mistral-small-24b-instruct-2501,mistral-small-24b-2501,Mistral Small 24B Instruct 2501,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,"Mistral Small 3 ( 2501 ) sets a new benchmark in the ""small"" Large Language Models category below 70",-,-,-
fireworks/mixtral-8x22b,mixtral-8x22b,Mixtral Moe 8x22B,C,1.200000,1.200000,-,65536,16384,J,api,fireworks,2026-01-04,The Mixtral MoE 8x22B v0.1 Large Language Model (LLM) is a pretrained generative sparse Mixture-of-E,-,-,-
fireworks/mixtral-8x22b-instruct,mixtral-8x22b,Mixtral MoE 8x22B Instruct,C,1.200000,1.200000,-,65536,16384,TJ,api,fireworks,2026-01-04,Mixtral MoE 8x22B Instruct v0.1 is the instruction-tuned version of Mixtral MoE 8x22B v0.1 and has t,-,-,-
fireworks/mixtral-8x7b,mixtral-8x7b,Mixtral 8x7B v0.1,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Mixtral 8x7B v0.1 is a sparse mixture-of-experts (SMoE) large language model developed by Mistral AI,-,-,-
fireworks/mixtral-8x7b-instruct,mixtral-8x7b,Mixtral MoE 8x7B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Mixtral MoE 8x7B Instruct is the instruction-tuned version of Mixtral MoE 8x7B and has the chat comp,-,-,-
fireworks/mixtral-8x7b-instruct-hf,mixtral-8x7b-hf,Mixtral MoE 8x7B Instruct (HF version),C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"Mixtral MoE 8x7B Instruct (HF Version) is the original, FP16 version of Mixtral MoE 8x7B Instruct wh",-,-,-
fireworks/mixtral-8x7b-instruct-v0-oss,mixtral-8x7b-v0-oss,Mixtral 8x7b Instruct V0 Draft Model,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,Mixtral MoE 8x7B Instruct is the instruction-tuned version of Mixtral MoE 8x7B and has the chat comp,-,-,-
fireworks/mythomax-l2-13b,mythomax-l2-13b,MythoMax L2 13B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,"An improved, potentially even perfected variant of MythoMix, a MythoLogic-L2 and Huginn merge using ",-,-,-
fireworks/nemotron-nano-3-30b-a3b,nemotron-nano-3-30b-a3b,NVIDIA Nemotron Nano 3 30B A3B,C,0.900000,0.900000,-,262144,16384,TJ,api,fireworks,2026-01-04,"Nemotron-Nano-3-30B-A3B is a 
large language model trained by NVIDIA, designed 
as a unified model f",-,-,-
fireworks/nemotron-nano-v2-12b-vl,nemotron-nano-v2-12b-vl,NVIDIA Nemotron Nano 2 VL,C,0.200000,0.200000,-,131072,16384,VJ,api,fireworks,2026-01-04,NVIDIA Nemotron Nano 2 VL is an open 12B multimodal reasoning model for document intelligence and vi,-,-,-
fireworks/nous-capybara-7b-v1p9,nous-capybara-7b-v1p9,Nous Capybara 7B V1.9,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"Nous-Capybara 7B V1.9 is a new model trained for multiple epochs on a dataset of roughly 20,000 care",-,-,-
fireworks/nous-hermes-2-mixtral-8x7b-dpo,nous-hermes-2-mixtral-8x7b-dpo,Nouse Hermes 2 Mixtral 8x7B DPO,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Nous Hermes 2 Mixtral 8x7B DPO is the new flagship Nous Research model trained over the Mixtral 8x7B,-,-,-
fireworks/nous-hermes-llama2-13b,nous-hermes-llama2-13b,Nous Hermes Llama2 13B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,"Nous-Hermes-Llama2-13b is a state-of-the-art language model fine-tuned on over 300,000 instructions.",-,-,-
fireworks/nous-hermes-llama2-70b,nous-hermes-llama2-70b,Nous Hermes Llama2 70B,C,0.900000,0.900000,-,4096,4096,J,api,fireworks,2026-01-04,"Nous-Hermes-Llama2-70b is a state-of-the-art language model fine-tuned on over 300,000 instructions.",-,-,-
fireworks/nous-hermes-llama2-7b,nous-hermes-llama2-7b,Nous Hermes Llama2 7B,C,0.200000,0.200000,-,4096,4096,J,api,fireworks,2026-01-04,"Nous-Hermes-Llama2-7b is a state-of-the-art language model fine-tuned on over 300,000 instructions. ",-,-,-
fireworks/nvidia-nemotron-nano-12b-v2,nvidia-nemotron-nano-12b-v2,NVIDIA Nemotron Nano 12B v2,C,0.200000,0.200000,-,128000,16384,TJ,api,fireworks,2026-01-04,"NVIDIA-Nemotron-Nano-12B-v2 is a large language model (LLM) trained from scratch by NVIDIA, and desi",-,-,-
fireworks/nvidia-nemotron-nano-9b-v2,nvidia-nemotron-nano-9b-v2,NVIDIA Nemotron Nano 9B v2,C,0.200000,0.200000,-,128000,16384,TJ,api,fireworks,2026-01-04,"NVIDIA-Nemotron-Nano-9B-v2 is a large language model (LLM) trained from scratch by NVIDIA, and desig",-,-,-
fireworks/openchat-3p5-0106-7b,openchat-3p5-0106-7b,OpenChat 3.5 0106,C,0.200000,0.200000,-,8192,8192,J,api,fireworks,2026-01-04,"OpenChat is an innovative library of open-source language models, fine-tuned with C-RLFT - a strateg",-,-,-
fireworks/openhermes-2-mistral-7b,openhermes-2-mistral-7b,OpenHermes 2 Mistral 7B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"OpenHermes 2 Mistral 7B is a state of the art Mistral Fine-tune. OpenHermes was trained on 900,000 e",-,-,-
fireworks/openhermes-2p5-mistral-7b,openhermes-2p5-mistral-7b,OpenHermes 2.5 Mistral 7B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"OpenHermes 2.5 Mistral 7B is a state of the art Mistral Fine-tune, a continuation of OpenHermes 2 mo",-,-,-
fireworks/openorca-7b,openorca-7b,Mistral 7B OpenOrca,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"A fine-tuned version of Mistral-7B trained on the OpenOrca dataset, based on the dataset generated f",-,-,-
fireworks/phi-3-mini-128k-instruct,phi-3-mini-128k,Phi-3 Mini 128k Instruct,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"Phi-3-Mini-128K-Instruct is a 3.8 billion-parameter, lightweight, state-of-the-art open model traine",-,-,-
fireworks/phi-3-vision-128k-instruct,phi-3-vision-128k,Phi-3.5 Vision Instruct,C,0.200000,0.200000,-,32064,16384,VJ,api,fireworks,2026-01-04,"Phi-3-Vision-128K-Instruct is a lightweight, state-of-the-art open multimodal model built upon datas",-,-,-
fireworks/phi4-eagle,phi4-eagle,Phi-4 Eagle,C,0.200000,0.200000,-,4096,4096,-,api,fireworks,2026-01-04,EAGLE draft model for Phi4,-,-,-
fireworks/phind-code-llama-34b-python-v1,phind-code-llama-34b-python-v1,Phind CodeLlama 34B Python v1,C,0.100000,0.100000,-,16384,16384,J,api,fireworks,2026-01-04,Phind CodeLlama 34B Python V1 is a fine-tuned version of the CodeLlama 34B Python LLM using an inter,-,-,-
fireworks/phind-code-llama-34b-v1,phind-code-llama-34b-v1,Phind CodeLlama 34B v1,C,0.100000,0.100000,-,16384,16384,J,api,fireworks,2026-01-04,Phind CodeLlama 34B V1 is a fine-tuned version of the Code-Llama 34B LLM using an internal Phind dat,-,-,-
fireworks/phind-code-llama-34b-v2,phind-code-llama-34b-v2,Phind CodeLlama 34B v2,C,0.100000,0.100000,-,16384,16384,J,api,fireworks,2026-01-04,This model is fine-tuned from Phind-CodeLlama-34B-v1 and achieves 73.8% pass@1 on HumanEval. Phind-C,-,-,-
fireworks/pythia-12b,pythia-12b,Pythia 12B,C,0.200000,0.200000,-,2048,2048,J,api,fireworks,2026-01-04,The Pythia model suite was deliberately designed to promote scientific research on large language mo,-,-,-
fireworks/qwen1p5-72b-chat,qwen1p5-72b,Qwen1.5 72B Chat,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen1.5 is the beta version of Qwen2, a transformer-based decoder-only language model pretrained on ",-,-,-
fireworks/qwen2-72b-instruct,qwen2-72b,Qwen2 72B Instruct,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2 72B Instruct is a 72 billion parameter model developed by Alibaba for instruction-tuned tasks.,-,-,-
fireworks/qwen2-7b-instruct,qwen2-7b,Qwen2 7B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2 7B Instruct is a 7-billion-parameter instruction-tuned language model developed by the Qwen te,-,-,-
fireworks/qwen2p5-0p5b-instruct,qwen-2.5-0p5b,Qwen2.5 0.5B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-14b,qwen-2.5-14b,Qwen2.5 14B,C,0.100000,0.100000,-,131072,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-14b-instruct,qwen-2.5-14b,Qwen2.5 14B Instruct,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-1p5b-instruct,qwen-2.5-1p5b,Qwen2.5 1.5B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-32b,qwen-2.5-32b,Qwen2.5 32B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-32b-instruct,qwen-2.5-32b,Qwen2.5 32B Instruct,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-72b,qwen-2.5-72b,Qwen2.5 72B,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-72b-instruct,qwen-2.5-72b,Qwen2.5 72B Instruct,C,0.900000,0.900000,-,32768,16384,TJ,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-7b,qwen-2.5-7b,Qwen2.5 7B,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-7b-instruct,qwen-2.5-7b,Qwen2.5 7B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,"Qwen2.5 are a series of decoder-only language models developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2p5-coder-0p5b,qwen-2.5-coder-0p5b,Qwen2.5-Coder 0.5B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-0p5b-instruct,qwen-2.5-coder-0p5b,Qwen2.5-Coder 0.5B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-14b,qwen-2.5-coder-14b,Qwen2.5-Coder 14B,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-14b-instruct,qwen-2.5-coder-14b,Qwen2.5-Coder 14B Instruct,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-1p5b,qwen-2.5-coder-1p5b,Qwen2.5-Coder 1.5B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-1p5b-instruct,qwen-2.5-coder-1p5b,Qwen2.5-Coder 1.5B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-32b,qwen-2.5-coder-32b,Qwen2.5-Coder 32B,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-32b-instruct,qwen-2.5-coder-32b,Qwen2.5-Coder 32B Instruct,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-32b-instruct-128k,qwen-2.5-coder-32b-128k,Qwen2.5-Coder 32B Instruct 128K,C,0.900000,0.900000,-,131072,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-32b-instruct-32k-rope,qwen-2.5-coder-32b-32k-rope,Qwen2.5-Coder 32B Instruct 32K RoPE,C,0.900000,0.900000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-32b-instruct-64k,qwen-2.5-coder-32b-64k,Qwen2.5-Coder 32B Instruct 64k,C,0.900000,0.900000,-,65536,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-3b,qwen-2.5-coder-3b,Qwen2.5-Coder 3B,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-3b-instruct,qwen-2.5-coder-3b,Qwen2.5-Coder 3B Instruct,C,0.100000,0.100000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-7b,qwen-2.5-coder-7b,Qwen2.5-Coder 7B,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-coder-7b-instruct,qwen-2.5-coder-7b,Qwen2.5-Coder 7B Instruct,C,0.200000,0.200000,-,32768,16384,J,api,fireworks,2026-01-04,Qwen2.5-Coder is the latest series of Code-Specific Qwen large language models (formerly known as Co,-,-,-
fireworks/qwen2p5-math-72b-instruct,qwen-2.5-math-72b,Qwen2.5-Math 72B Instruct,C,0.900000,0.900000,-,4096,4096,J,api,fireworks,2026-01-04,Qwen2.5-Math series is expanded to support using both CoT and Tool-integrated Reasoning (TIR) to sol,-,-,-
fireworks/qwen2p5-vl-32b-instruct,qwen-2.5-vl-32b,Qwen2.5-VL 32B Instruct,C,0.900000,0.900000,-,128000,16384,VJ,api,fireworks,2026-01-04,"Qwen2.5-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availa",-,-,-
fireworks/qwen2p5-vl-3b-instruct,qwen-2.5-vl-3b,Qwen2.5-VL 3B Instruct,C,0.100000,0.100000,-,128000,16384,VJ,api,fireworks,2026-01-04,"Qwen2.5-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availa",-,-,-
fireworks/qwen2p5-vl-72b-instruct,qwen-2.5-vl-72b,Qwen2.5-VL 72B Instruct,C,0.900000,0.900000,-,128000,16384,VJ,api,fireworks,2026-01-04,"Qwen2.5-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availa",-,-,-
fireworks/qwen2p5-vl-7b-instruct,qwen-2.5-vl-7b,Qwen2.5-VL 7B Instruct,C,0.200000,0.200000,-,128000,16384,VJ,api,fireworks,2026-01-04,"Qwen2.5-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availa",-,-,-
fireworks/qwen2-vl-2b-instruct,qwen2-vl-2b,Qwen2-VL 2B Instruct,C,0.200000,0.200000,-,32768,16384,VJ,api,fireworks,2026-01-04,"Qwen2-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2-vl-72b-instruct,qwen2-vl-72b,Qwen2-VL 72B Instruct,C,0.900000,0.900000,-,32768,16384,VJ,api,fireworks,2026-01-04,"Qwen2-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen2-vl-7b-instruct,qwen2-vl-7b,Qwen2-VL 7B Instruct,C,0.200000,0.200000,-,32768,16384,VJ,api,fireworks,2026-01-04,"Qwen2-VL is a multimodal large language model series developed by Qwen team, Alibaba Cloud, availabl",-,-,-
fireworks/qwen3-0p6b,qwen-3-0p6b,Qwen3 0.6B,C,0.200000,0.200000,-,40960,16384,TJ,api,fireworks,2026-01-04,"Qwen3 0.6B model developed by Qwen team, Alibaba Cloud,",-,-,-
fireworks/qwen3-14b,qwen-3-14b,Qwen3 14B,C,0.100000,0.100000,-,40960,16384,TJ,api,fireworks,2026-01-04,"Qwen3 14B model developed by Qwen team, Alibaba Cloud,",-,-,-
fireworks/qwen3-1p7b,qwen-3-1p7b,Qwen3 1.7B,C,0.200000,0.200000,-,131072,16384,TJ,api,fireworks,2026-01-04,"Qwen 1.7B Model developed by Qwen team, Alibaba Cloud,",-,-,-
fireworks/qwen3-1p7b-fp8-draft,qwen-3-1p7b-fp8-draft,Qwen3 1.7B fp8 model used for drafting,C,0.200000,0.200000,-,262144,16384,J,api,fireworks,2026-01-04,qwen 1.7b fp8 used as draft model,-,-,-
fireworks/qwen3-1p7b-fp8-draft-131072,qwen-3-1p7b-fp8-draft-131072,Qwen3 1.7B fp8 model used for drafting for 131072 context,C,0.200000,0.200000,-,131072,16384,J,api,fireworks,2026-01-04,qwen 1.7b fp8 used as draft model for 131072 context length,-,-,-
fireworks/qwen3-1p7b-fp8-draft-40960,qwen-3-1p7b-fp8-draft-40960,Qwen3 1.7B fp8 model used for drafting for 40960 context len,C,0.200000,0.200000,-,40960,16384,J,api,fireworks,2026-01-04,qwen 1.7b fp8 used as draft model for 40960 context length,-,-,-
fireworks/qwen3-235b-a22b,qwen-3-235b-a22b,Qwen3 235B A22B,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,"Latest Qwen3 state of the art model, 235B with 22B active parameter model",-,-,-
fireworks/qwen3-235b-a22b-instruct-2507,qwen-3-235b-a22b-2507,Qwen3 235B A22B Instruct 2507,C,0.900000,0.900000,-,262144,16384,TJ,api,fireworks,2026-01-04,"Updated FP8 version of Qwen3-235B-A22B non-thinking mode, with better tool use, coding, instruction ",-,-,-
fireworks/qwen3-235b-a22b-thinking-2507,qwen-3-235b-a22b-thinking-2507,Qwen3 235B A22B Thinking 2507,C,0.900000,0.900000,-,262144,16384,JK,api,fireworks,2026-01-04,"Latest Qwen3 thinking model, competitive against the best close source models in Jul 2025.",-,-,-
fireworks/qwen3-30b-a3b,qwen-3-30b-a3b,Qwen3 30B-A3B,C,0.900000,0.900000,-,131072,16384,TJ,api,fireworks,2026-01-04,"Latest Qwen3 state of the art model, 30B with 3B active parameter model",-,-,-
fireworks/qwen3-30b-a3b-instruct-2507,qwen-3-30b-a3b-2507,Qwen3 30B A3B Instruct 2507,C,0.900000,0.900000,-,262144,16384,J,api,fireworks,2026-01-04,"Updated FP8 version of Qwen3-30B-A3B non-thinking mode, with better tool use, coding, instruction fo",-,-,-
