id,alias,name,status,input_price,output_price,cache_input_price,context_window,max_output,capabilities,quality,source,updated,description,mmlu_score,humaneval_score,math_score
deepcogito/cogito-v2-preview-llama-70b,cogito-v2-preview-ll,Deep Cogito: Cogito V2 Preview Llama 70B,C,0.00000088,0.00000088,-,32768,8192,JKST,verified,openrouter,2025-09-02,Cogito v2 70B is a dense hybrid reasoning model that combines direct answering capabilities with adv,-,-,-
deepcogito/cogito-v2-preview-llama-109b-moe,cogito-v2-preview-ll,Cogito V2 Preview Llama 109B,C,0.00000018,0.00000059,-,32767,8191,KTV,verified,openrouter,2025-09-02,"An instruction-tuned, hybrid-reasoning Mixture-of-Experts model built on Llama-4-Scout-17B-16E. Cogi",-,-,-
stepfun-ai/step3,step3,StepFun: Step3,C,0.00000057,0.00000142,-,65536,65536,JKSTV,verified,openrouter,2025-08-28,Step3 is a cutting-edge multimodal reasoning model—built on a Mixture-of-Experts architecture with 3,-,-,-
qwen/qwen3-30b-a3b-thinking-2507,qwen3-30b-a3b-thinki,Qwen: Qwen3 30B A3B Thinking 2507,C,0.00000005,0.00000034,-,32768,8192,JKST,verified,openrouter,2025-08-28,Qwen3-30B-A3B-Thinking-2507 is a 30B parameter Mixture-of-Experts reasoning model optimized for comp,-,-,-
x-ai/grok-code-fast-1,grok-code-fast-1,xAI: Grok Code Fast 1,C,0.00000020,0.00000150,-,256000,10000,JKST,verified,openrouter,2025-08-26,Grok Code Fast 1 is a speedy and economical reasoning model that excels at agentic coding. With reas,-,-,-
nousresearch/hermes-4-70b,hermes-4-70b,Nous: Hermes 4 70B,C,0.00000011,0.00000038,-,131072,131072,JKST,verified,openrouter,2025-08-26,"Hermes 4 70B is a hybrid reasoning model from Nous Research, built on Meta-Llama-3.1-70B. It introdu",-,-,-
nousresearch/hermes-4-405b,hermes-4-405b,Nous: Hermes 4 405B,C,0.00000030,0.00000120,-,131072,131072,JKST,verified,openrouter,2025-08-26,Hermes 4 is a large-scale reasoning model built on Meta-Llama-3.1-405B and released by Nous Research,-,-,-
google/gemini-2.5-flash-image-preview,gemini-2.5-flash-ima,Google: Gemini 2.5 Flash Image Preview (Nano Banana),C,0.00000030,0.00000250,-,32768,32768,JSV,verified,openrouter,2025-08-26,"Gemini 2.5 Flash Image Preview, a.k.a. ""Nano Banana,"" is a state of the art image generation model w",-,-,-
deepseek/deepseek-chat-v3.1,deepseek-chat-v3.1,DeepSeek: DeepSeek V3.1,C,0.00000015,0.00000075,-,32768,7168,JKST,verified,openrouter,2025-08-21,"DeepSeek-V3.1 is a large hybrid reasoning model (671B parameters, 37B active) that supports both thi",-,-,-
openai/gpt-4o-audio-preview,gpt-4o-audio-preview,OpenAI: GPT-4o Audio,C,0.00000250,0.00001000,-,128000,16384,JST,verified,openrouter,2025-08-14,The gpt-4o-audio-preview model adds support for audio inputs as prompts. This enhancement allows the,-,-,-
mistralai/mistral-medium-3.1,mistral-medium-3.1,Mistral: Mistral Medium 3.1,C,0.00000040,0.00000200,-,131072,32768,JSTV,verified,openrouter,2025-08-13,"Mistral Medium 3.1 is an updated version of Mistral Medium 3, which is a high-performance enterprise",-,-,-
baidu/ernie-4.5-21b-a3b,ernie-4.5-21b-a3b,Baidu: ERNIE 4.5 21B A3B,C,0.00000007,0.00000028,-,120000,8000,T,verified,openrouter,2025-08-12,A sophisticated text-based Mixture-of-Experts (MoE) model featuring 21B total parameters with 3B act,-,-,-
baidu/ernie-4.5-vl-28b-a3b,ernie-4.5-vl-28b-a3b,Baidu: ERNIE 4.5 VL 28B A3B,C,0.00000014,0.00000056,-,30000,8000,KTV,verified,openrouter,2025-08-12,A powerful multimodal Mixture-of-Experts chat model featuring 28B total parameters with 3B activated,-,-,-
z-ai/glm-4.5v,glm-4.5v,Z.AI: GLM 4.5V,C,0.00000060,0.00000180,-,65536,16384,JKSTV,verified,openrouter,2025-08-11,GLM-4.5V is a vision-language foundation model for multimodal agent applications. Built on a Mixture,-,-,-
ai21/jamba-mini-1.7,jamba-mini-1.7,AI21: Jamba Mini 1.7,C,0.00000020,0.00000040,-,256000,4096,JT,verified,openrouter,2025-08-08,"Jamba Mini 1.7 is a compact and efficient member of the Jamba open model family, incorporating key i",-,-,-
ai21/jamba-large-1.7,jamba-large-1.7,AI21: Jamba Large 1.7,C,0.00000200,0.00000800,-,256000,4096,JT,verified,openrouter,2025-08-08,"Jamba Large 1.7 is the latest model in the Jamba open family, offering improvements in grounding, in",-,-,-
openai/gpt-5-chat,gpt-5-chat,OpenAI: GPT-5 Chat,C,0.00000125,0.00001000,-,128000,16384,JSV,verified,openrouter,2025-08-07,"GPT-5 Chat is designed for advanced, natural, multimodal, and context-aware conversations for enterp",-,-,-
openai/gpt-5,gpt-5,OpenAI: GPT-5,C,0.00000125,0.00001000,-,400000,128000,JKSTV,verified,openrouter,2025-08-07,"GPT-5 is OpenAI’s most advanced model, offering major improvements in reasoning, code quality, and u",-,-,-
openai/gpt-5-mini,gpt-5-mini,OpenAI: GPT-5 Mini,C,0.00000025,0.00000200,-,400000,128000,JKSTV,verified,openrouter,2025-08-07,"GPT-5 Mini is a compact version of GPT-5, designed to handle lighter-weight reasoning tasks. It prov",-,-,-
openai/gpt-5-nano,gpt-5-nano,OpenAI: GPT-5 Nano,C,0.00000005,0.00000040,-,400000,128000,JKSTV,verified,openrouter,2025-08-07,"GPT-5-Nano is the smallest and fastest variant in the GPT-5 system, optimized for developer tools, r",-,-,-
openai/gpt-oss-120b:free,gpt-oss-120b:free,OpenAI: gpt-oss-120b (free),C,-,-,-,131072,32768,KT,verified,openrouter,2025-08-05,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI d",-,-,-
openai/gpt-oss-120b,gpt-oss-120b,OpenAI: gpt-oss-120b,C,0.00000002,0.00000010,-,131072,32768,JKST,verified,openrouter,2025-08-05,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI d",-,-,-
openai/gpt-oss-120b:exacto,gpt-oss-120b:exacto,OpenAI: gpt-oss-120b (exacto),C,0.00000004,0.00000019,-,131072,32768,JKST,verified,openrouter,2025-08-05,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI d",-,-,-
openai/gpt-oss-20b:free,gpt-oss-20b:free,OpenAI: gpt-oss-20b (free),C,-,-,-,131072,131072,JKST,verified,openrouter,2025-08-05,gpt-oss-20b is an open-weight 21B parameter model released by OpenAI under the Apache 2.0 license. I,-,-,-
openai/gpt-oss-20b,gpt-oss-20b,OpenAI: gpt-oss-20b,C,0.00000002,0.00000006,-,131072,32768,JKST,verified,openrouter,2025-08-05,gpt-oss-20b is an open-weight 21B parameter model released by OpenAI under the Apache 2.0 license. I,-,-,-
anthropic/claude-opus-4.1,claude-opus-4.1,Anthropic: Claude Opus 4.1,C,0.00001500,0.00007500,-,200000,50000,JKSTV,verified,openrouter,2025-08-05,"Claude Opus 4.1 is an updated version of Anthropic’s flagship model, offering improved performance i",-,-,-
mistralai/codestral-2508,codestral-2508,Mistral: Codestral 2508,C,0.00000030,0.00000090,-,256000,64000,JST,verified,openrouter,2025-08-01,Mistral's cutting-edge language model for coding released end of July 2025. Codestral specializes in,-,-,-
qwen/qwen3-coder-30b-a3b-instruct,qwen3-coder-30b-a3b-,Qwen: Qwen3 Coder 30B A3B Instruct,C,0.00000007,0.00000027,-,160000,32768,JST,verified,openrouter,2025-07-31,Qwen3-Coder-30B-A3B-Instruct is a 30.5B parameter Mixture-of-Experts (MoE) model with 128 experts (8,-,-,-
qwen/qwen3-30b-a3b-instruct-2507,qwen3-30b-a3b-instru,Qwen: Qwen3 30B A3B Instruct 2507,C,0.00000008,0.00000033,-,262144,262144,JST,verified,openrouter,2025-07-29,"Qwen3-30B-A3B-Instruct-2507 is a 30.5B-parameter mixture-of-experts language model from Qwen, with 3",-,-,-
z-ai/glm-4.5,glm-4.5,Z.AI: GLM 4.5,C,0.00000035,0.00000155,-,131072,65536,JKST,verified,openrouter,2025-07-25,"GLM-4.5 is our latest flagship foundation model, purpose-built for agent-based applications. It leve",-,-,-
z-ai/glm-4.5-air:free,glm-4.5-air:free,Z.AI: GLM 4.5 Air (free),C,-,-,-,131072,131072,JKST,verified,openrouter,2025-07-25,"GLM-4.5-Air is the lightweight variant of our latest flagship model family, also purpose-built for a",-,-,-
z-ai/glm-4.5-air,glm-4.5-air,Z.AI: GLM 4.5 Air,C,0.00000013,0.00000085,-,131072,98304,JKST,verified,openrouter,2025-07-25,"GLM-4.5-Air is the lightweight variant of our latest flagship model family, also purpose-built for a",-,-,-
qwen/qwen3-235b-a22b-thinking-2507,qwen3-235b-a22b-thin,Qwen: Qwen3 235B A22B Thinking 2507,C,0.00000011,0.00000060,-,262144,262144,JKST,verified,openrouter,2025-07-25,"Qwen3-235B-A22B-Thinking-2507 is a high-performance, open-weight Mixture-of-Experts (MoE) language m",-,-,-
z-ai/glm-4-32b,glm-4-32b,Z.AI: GLM 4 32B ,C,0.00000010,0.00000010,-,128000,32000,T,verified,openrouter,2025-07-24,"GLM 4 32B is a cost-effective foundation language model.

It can efficiently perform complex tasks a",-,-,-
qwen/qwen3-coder:free,qwen3-coder:free,Qwen: Qwen3 Coder 480B A35B (free),C,-,-,-,262000,262000,T,verified,openrouter,2025-07-22,Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the ,-,-,-
qwen/qwen3-coder,qwen3-coder,Qwen: Qwen3 Coder 480B A35B,C,0.00000022,0.00000095,-,262144,262144,JKST,verified,openrouter,2025-07-22,Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the ,-,-,-
qwen/qwen3-coder:exacto,qwen3-coder:exacto,Qwen: Qwen3 Coder 480B A35B (exacto),C,0.00000022,0.00000180,-,262144,65536,JKST,verified,openrouter,2025-07-22,Qwen3-Coder-480B-A35B-Instruct is a Mixture-of-Experts (MoE) code generation model developed by the ,-,-,-
bytedance/ui-tars-1.5-7b,ui-tars-1.5-7b,ByteDance: UI-TARS 7B ,C,0.00000010,0.00000020,-,128000,2048,V,verified,openrouter,2025-07-22,"UI-TARS-1.5 is a multimodal vision-language agent optimized for GUI-based environments, including de",-,-,-
google/gemini-2.5-flash-lite,gemini-2.5-flash-lit,Google: Gemini 2.5 Flash Lite,C,0.00000010,0.00000040,-,1048576,65535,JKSTV,verified,openrouter,2025-07-22,"Gemini 2.5 Flash-Lite is a lightweight reasoning model in the Gemini 2.5 family, optimized for ultra",-,-,-
qwen/qwen3-235b-a22b-2507,qwen3-235b-a22b-2507,Qwen: Qwen3 235B A22B Instruct 2507,C,0.00000007,0.00000046,-,262144,65536,JKST,verified,openrouter,2025-07-21,"Qwen3-235B-A22B-Instruct-2507 is a multilingual, instruction-tuned mixture-of-experts language model",-,-,-
switchpoint/router,router,Switchpoint Router,C,0.00000085,0.00000340,-,131072,32768,K,verified,openrouter,2025-07-11,Switchpoint AI's router instantly analyzes your request and directs it to the optimal AI from an eve,-,-,-
moonshotai/kimi-k2:free,kimi-k2:free,MoonshotAI: Kimi K2 0711 (free),C,-,-,-,32768,8192,-,verified,openrouter,2025-07-11,"Kimi K2 Instruct is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, ",-,-,-
moonshotai/kimi-k2,kimi-k2,MoonshotAI: Kimi K2 0711,C,0.00000046,0.00000184,-,131072,131072,JST,verified,openrouter,2025-07-11,"Kimi K2 Instruct is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, ",-,-,-
thudm/glm-4.1v-9b-thinking,glm-4.1v-9b-thinking,THUDM: GLM 4.1V 9B Thinking,C,0.00000004,0.00000014,-,65536,8000,KV,verified,openrouter,2025-07-11,"GLM-4.1V-9B-Thinking is a 9B parameter vision-language model developed by THUDM, based on the GLM-4-",-,-,-
mistralai/devstral-medium,devstral-medium,Mistral: Devstral Medium,C,0.00000040,0.00000200,-,131072,32768,JST,verified,openrouter,2025-07-10,Devstral Medium is a high-performance code generation and agentic reasoning model developed jointly ,-,-,-
mistralai/devstral-small,devstral-small,Mistral: Devstral Small 1.1,C,0.00000007,0.00000028,-,128000,32000,JST,verified,openrouter,2025-07-10,"Devstral Small 1.1 is a 24B parameter open-weight language model for software engineering agents, de",-,-,-
cognitivecomputations/dolphin-mistral-24b-venice-edition:free,dolphin-mistral-24b-,Venice: Uncensored (free),C,-,-,-,32768,8192,JS,verified,openrouter,2025-07-09,Venice Uncensored Dolphin Mistral 24B Venice Edition is a fine-tuned variant of Mistral-Small-24B-In,-,-,-
x-ai/grok-4,grok-4,xAI: Grok 4,C,0.00000300,0.00001500,-,256000,64000,JKSTV,verified,openrouter,2025-07-09,Grok 4 is xAI's latest reasoning model with a 256k context window. It supports parallel tool calling,-,-,-
google/gemma-3n-e2b-it:free,gemma-3n-e2b-it:free,Google: Gemma 3n 2B (free),C,-,-,-,8192,2048,J,verified,openrouter,2025-07-09,"Gemma 3n E2B IT is a multimodal, instruction-tuned model developed by Google DeepMind, designed to o",-,-,-
tencent/hunyuan-a13b-instruct,hunyuan-a13b-instruc,Tencent: Hunyuan A13B Instruct,C,0.00000014,0.00000057,-,131072,131072,JKS,verified,openrouter,2025-07-08,"Hunyuan-A13B is a 13B active parameter Mixture-of-Experts (MoE) language model developed by Tencent,",-,-,-
tngtech/deepseek-r1t2-chimera:free,deepseek-r1t2-chimer,TNG: DeepSeek R1T2 Chimera (free),C,-,-,-,163840,40960,K,verified,openrouter,2025-07-08,DeepSeek-TNG-R1T2-Chimera is the second-generation Chimera model from TNG Tech. It is a 671 B-parame,-,-,-
tngtech/deepseek-r1t2-chimera,deepseek-r1t2-chimer,TNG: DeepSeek R1T2 Chimera,C,0.00000025,0.00000085,-,163840,163840,JKST,verified,openrouter,2025-07-08,DeepSeek-TNG-R1T2-Chimera is the second-generation Chimera model from TNG Tech. It is a 671 B-parame,-,-,-
morph/morph-v3-large,morph-v3-large,Morph: Morph V3 Large,C,0.00000090,0.00000190,-,262144,131072,-,verified,openrouter,2025-07-07,"Morph's high-accuracy apply model for complex code edits. ~4,500 tokens/sec with 98% accuracy for pr",-,-,-
morph/morph-v3-fast,morph-v3-fast,Morph: Morph V3 Fast,C,0.00000080,0.00000120,-,81920,38000,-,verified,openrouter,2025-07-07,"Morph's fastest apply model for code edits. ~10,500 tokens/sec with 96% accuracy for rapid code tran",-,-,-
baidu/ernie-4.5-vl-424b-a47b,ernie-4.5-vl-424b-a4,Baidu: ERNIE 4.5 VL 424B A47B ,C,0.00000042,0.00000125,-,123000,16000,KV,verified,openrouter,2025-06-30,"ERNIE-4.5-VL-424B-A47B is a multimodal Mixture-of-Experts (MoE) model from Baidu’s ERNIE 4.5 series,",-,-,-
baidu/ernie-4.5-300b-a47b,ernie-4.5-300b-a47b,Baidu: ERNIE 4.5 300B A47B ,C,0.00000028,0.00000110,-,123000,12000,JS,verified,openrouter,2025-06-30,ERNIE-4.5-300B-A47B is a 300B parameter Mixture-of-Experts (MoE) language model developed by Baidu a,-,-,-
inception/mercury,mercury,Inception: Mercury,C,0.00000025,0.00000100,-,128000,16384,JST,verified,openrouter,2025-06-26,Mercury is the first diffusion large language model (dLLM). Applying a breakthrough discrete diffusi,-,-,-
mistralai/mistral-small-3.2-24b-instruct,mistral-small-3.2-24,Mistral: Mistral Small 3.2 24B,C,0.00000006,0.00000018,-,131072,131072,JSTV,verified,openrouter,2025-06-20,Mistral-Small-3.2-24B-Instruct-2506 is an updated 24B parameter model from Mistral optimized for ins,-,-,-
minimax/minimax-m1,minimax-m1,MiniMax: MiniMax M1,C,0.00000040,0.00000220,-,1000000,40000,KT,verified,openrouter,2025-06-17,"MiniMax-M1 is a large-scale, open-weight reasoning model designed for extended context and high-effi",-,-,-
google/gemini-2.5-flash,gemini-2.5-flash,Google: Gemini 2.5 Flash,C,0.00000030,0.00000250,-,1048576,65535,JKSTV,verified,openrouter,2025-06-17,"Gemini 2.5 Flash is Google's state-of-the-art workhorse model, specifically designed for advanced re",-,-,-
google/gemini-2.5-pro,gemini-2.5-pro,Google: Gemini 2.5 Pro,C,0.00000125,0.00001000,-,1048576,65536,JKSTV,verified,openrouter,2025-06-17,"Gemini 2.5 Pro is Google’s state-of-the-art AI model designed for advanced reasoning, coding, mathem",-,-,-
moonshotai/kimi-dev-72b,kimi-dev-72b,MoonshotAI: Kimi Dev 72B,C,0.00000029,0.00000115,-,131072,131072,JKS,verified,openrouter,2025-06-16,Kimi-Dev-72B is an open-source large language model fine-tuned for software engineering and issue re,-,-,-
openai/o3-pro,o3-pro,OpenAI: o3 Pro,C,0.00002000,0.00008000,-,200000,100000,JKSTV,verified,openrouter,2025-06-10,The o-series of models are trained with reinforcement learning to think before they answer and perfo,-,-,-
x-ai/grok-3-mini,grok-3-mini,xAI: Grok 3 Mini,C,0.00000030,0.00000050,-,131072,32768,JKST,verified,openrouter,2025-06-10,"A lightweight model that thinks before responding. Fast, smart, and great for logic-based tasks that",-,-,-
x-ai/grok-3,grok-3,xAI: Grok 3,C,0.00000300,0.00001500,-,131072,32768,JST,verified,openrouter,2025-06-10,Grok 3 is the latest model from xAI. It's their flagship model that excels at enterprise use cases l,-,-,-
google/gemini-2.5-pro-preview,gemini-2.5-pro-previ,Google: Gemini 2.5 Pro Preview 06-05,C,0.00000125,0.00001000,-,1048576,65536,JKSTV,verified,openrouter,2025-06-05,"Gemini 2.5 Pro is Google’s state-of-the-art AI model designed for advanced reasoning, coding, mathem",-,-,-
deepseek/deepseek-r1-0528-qwen3-8b,deepseek-r1-0528-qwe,DeepSeek: DeepSeek R1 0528 Qwen3 8B,C,0.00000006,0.00000009,-,128000,32000,K,verified,openrouter,2025-05-29,DeepSeek-R1-0528 is a lightly upgraded release of DeepSeek R1 that taps more compute and smarter pos,-,-,-
deepseek/deepseek-r1-0528:free,deepseek-r1-0528:fre,DeepSeek: R1 0528 (free),C,-,-,-,163840,40960,K,verified,openrouter,2025-05-28,May 28th update to the [original DeepSeek R1](/deepseek/deepseek-r1) Performance on par with [OpenAI,-,-,-
deepseek/deepseek-r1-0528,deepseek-r1-0528,DeepSeek: R1 0528,C,0.00000040,0.00000175,-,163840,65536,JKST,verified,openrouter,2025-05-28,May 28th update to the [original DeepSeek R1](/deepseek/deepseek-r1) Performance on par with [OpenAI,-,-,-
anthropic/claude-opus-4,claude-opus-4,Anthropic: Claude Opus 4,C,0.00001500,0.00007500,-,200000,32000,KTV,verified,openrouter,2025-05-22,"Claude Opus 4 is benchmarked as the world’s best coding model, at time of release, bringing sustaine",-,-,-
anthropic/claude-sonnet-4,claude-sonnet-4,Anthropic: Claude Sonnet 4,C,0.00000300,0.00001500,-,1000000,64000,KTV,verified,openrouter,2025-05-22,"Claude Sonnet 4 significantly enhances the capabilities of its predecessor, Sonnet 3.7, excelling in",-,-,-
mistralai/devstral-small-2505,devstral-small-2505,Mistral: Devstral Small 2505,C,0.00000006,0.00000012,-,128000,32000,J,verified,openrouter,2025-05-21,"Devstral-Small-2505 is a 24B parameter agentic LLM fine-tuned from Mistral-Small-3.1, jointly develo",-,-,-
google/gemma-3n-e4b-it:free,gemma-3n-e4b-it:free,Google: Gemma 3n 4B (free),C,-,-,-,8192,2048,J,verified,openrouter,2025-05-20,"Gemma 3n E4B-it is optimized for efficient execution on mobile and low-resource devices, such as pho",-,-,-
google/gemma-3n-e4b-it,gemma-3n-e4b-it,Google: Gemma 3n 4B,C,0.00000002,0.00000004,-,32768,8192,-,verified,openrouter,2025-05-20,"Gemma 3n E4B-it is optimized for efficient execution on mobile and low-resource devices, such as pho",-,-,-
openai/codex-mini,codex-mini,OpenAI: Codex Mini,C,0.00000150,0.00000600,-,200000,100000,JKSTV,verified,openrouter,2025-05-16,codex-mini-latest is a fine-tuned version of o4-mini specifically for use in Codex CLI. For direct u,-,-,-
nousresearch/deephermes-3-mistral-24b-preview,deephermes-3-mistral,Nous: DeepHermes 3 Mistral 24B Preview,C,0.00000002,0.00000010,-,32768,32768,JKST,verified,openrouter,2025-05-09,DeepHermes 3 (Mistral 24B Preview) is an instruction-tuned language model by Nous Research based on ,-,-,-
mistralai/mistral-medium-3,mistral-medium-3,Mistral: Mistral Medium 3,C,0.00000040,0.00000200,-,131072,32768,JSTV,verified,openrouter,2025-05-07,Mistral Medium 3 is a high-performance enterprise-grade language model designed to deliver frontier-,-,-,-
google/gemini-2.5-pro-preview-05-06,gemini-2.5-pro-previ,Google: Gemini 2.5 Pro Preview 05-06,C,0.00000125,0.00001000,-,1048576,65535,JKSTV,verified,openrouter,2025-05-06,"Gemini 2.5 Pro is Google’s state-of-the-art AI model designed for advanced reasoning, coding, mathem",-,-,-
arcee-ai/spotlight,spotlight,Arcee AI: Spotlight,C,0.00000018,0.00000018,-,131072,65537,V,verified,openrouter,2025-05-05,Spotlight is a 7‑billion‑parameter vision‑language model derived from Qwen 2.5‑VL and fine‑tuned by ,-,-,-
arcee-ai/maestro-reasoning,maestro-reasoning,Arcee AI: Maestro Reasoning,C,0.00000090,0.00000330,-,131072,32000,-,verified,openrouter,2025-05-05,Maestro Reasoning is Arcee's flagship analysis model: a 32 B‑parameter derivative of Qwen 2.5‑32 B t,-,-,-
arcee-ai/virtuoso-large,virtuoso-large,Arcee AI: Virtuoso Large,C,0.00000075,0.00000120,-,131072,64000,T,verified,openrouter,2025-05-05,"Virtuoso‑Large is Arcee's top‑tier general‑purpose LLM at 72 B parameters, tuned to tackle cross‑dom",-,-,-
arcee-ai/coder-large,coder-large,Arcee AI: Coder Large,C,0.00000050,0.00000080,-,32768,8192,-,verified,openrouter,2025-05-05,Coder‑Large is a 32 B‑parameter offspring of Qwen 2.5‑Instruct that has been further trained on perm,-,-,-
microsoft/phi-4-reasoning-plus,phi-4-reasoning-plus,Microsoft: Phi 4 Reasoning Plus,C,0.00000007,0.00000035,-,32768,8192,JK,verified,openrouter,2025-05-01,"Phi-4-reasoning-plus is an enhanced 14B parameter model from Microsoft, fine-tuned from Phi-4 with a",-,-,-
inception/mercury-coder,mercury-coder,Inception: Mercury Coder,C,0.00000025,0.00000100,-,128000,16384,JST,verified,openrouter,2025-04-30,Mercury Coder is the first diffusion large language model (dLLM). Applying a breakthrough discrete d,-,-,-
qwen/qwen3-4b:free,qwen3-4b:free,Qwen: Qwen3 4B (free),C,-,-,-,40960,10240,JKST,verified,openrouter,2025-04-30,"Qwen3-4B is a 4 billion parameter dense language model from the Qwen3 series, designed to support bo",-,-,-
deepseek/deepseek-prover-v2,deepseek-prover-v2,DeepSeek: DeepSeek Prover V2,C,0.00000050,0.00000218,-,163840,40960,J,verified,openrouter,2025-04-30,"DeepSeek Prover V2 is a 671B parameter model, speculated to be geared towards logic and mathematics.",-,-,-
meta-llama/llama-guard-4-12b,llama-guard-4-12b,Meta: Llama Guard 4 12B,C,0.00000018,0.00000018,-,163840,40960,JV,verified,openrouter,2025-04-29,"Llama Guard 4 is a Llama 4 Scout-derived multimodal pretrained model, fine-tuned for content safety ",-,-,-
qwen/qwen3-30b-a3b,qwen3-30b-a3b,Qwen: Qwen3 30B A3B,C,0.00000006,0.00000022,-,40960,40960,JKST,verified,openrouter,2025-04-28,"Qwen3, the latest generation in the Qwen large language model series, features both dense and mixtur",-,-,-
qwen/qwen3-8b,qwen3-8b,Qwen: Qwen3 8B,C,0.00000004,0.00000014,-,128000,20000,JKST,verified,openrouter,2025-04-28,"Qwen3-8B is a dense 8.2B parameter causal language model from the Qwen3 series, designed for both re",-,-,-
qwen/qwen3-14b,qwen3-14b,Qwen: Qwen3 14B,C,0.00000005,0.00000022,-,40960,40960,JKST,verified,openrouter,2025-04-28,"Qwen3-14B is a dense 14.8B parameter causal language model from the Qwen3 series, designed for both ",-,-,-
qwen/qwen3-32b,qwen3-32b,Qwen: Qwen3 32B,C,0.00000008,0.00000024,-,40960,40960,JKST,verified,openrouter,2025-04-28,"Qwen3-32B is a dense 32.8B parameter causal language model from the Qwen3 series, optimized for both",-,-,-
qwen/qwen3-235b-a22b,qwen3-235b-a22b,Qwen: Qwen3 235B A22B,C,0.00000018,0.00000054,-,40960,40960,JKST,verified,openrouter,2025-04-28,"Qwen3-235B-A22B is a 235B parameter mixture-of-experts (MoE) model developed by Qwen, activating 22B",-,-,-
tngtech/deepseek-r1t-chimera:free,deepseek-r1t-chimera,TNG: DeepSeek R1T Chimera (free),C,-,-,-,163840,40960,K,verified,openrouter,2025-04-27,"DeepSeek-R1T-Chimera is created by merging DeepSeek-R1 and DeepSeek-V3 (0324), combining the reasoni",-,-,-
tngtech/deepseek-r1t-chimera,deepseek-r1t-chimera,TNG: DeepSeek R1T Chimera,C,0.00000030,0.00000120,-,163840,163840,JKS,verified,openrouter,2025-04-27,"DeepSeek-R1T-Chimera is created by merging DeepSeek-R1 and DeepSeek-V3 (0324), combining the reasoni",-,-,-
openai/o4-mini-high,o4-mini-high,OpenAI: o4 Mini High,C,0.00000110,0.00000440,-,200000,100000,JKSTV,verified,openrouter,2025-04-16,OpenAI o4-mini-high is the same model as [o4-mini](/openai/o4-mini) with reasoning_effort set to hig,-,-,-
openai/o3,o3,OpenAI: o3,C,0.00000200,0.00000800,-,200000,100000,JKSTV,verified,openrouter,2025-04-16,"o3 is a well-rounded and powerful model across domains. It sets a new standard for math, science, co",-,-,-
openai/o4-mini,o4-mini,OpenAI: o4 Mini,C,0.00000110,0.00000440,-,200000,100000,JKSTV,verified,openrouter,2025-04-16,"OpenAI o4-mini is a compact reasoning model in the o-series, optimized for fast, cost-efficient perf",-,-,-
qwen/qwen2.5-coder-7b-instruct,qwen2.5-coder-7b-ins,Qwen: Qwen2.5 Coder 7B Instruct,C,0.00000003,0.00000009,-,32768,8192,JS,verified,openrouter,2025-04-15,Qwen2.5-Coder-7B-Instruct is a 7B parameter instruction-tuned language model optimized for code-rela,-,-,-
openai/gpt-4.1,gpt-4.1,OpenAI: GPT-4.1,C,0.00000200,0.00000800,-,1047576,32768,JSTV,verified,openrouter,2025-04-14,"GPT-4.1 is a flagship large language model optimized for advanced instruction following, real-world ",-,-,-
openai/gpt-4.1-mini,gpt-4.1-mini,OpenAI: GPT-4.1 Mini,C,0.00000040,0.00000160,-,1047576,32768,JSTV,verified,openrouter,2025-04-14,GPT-4.1 Mini is a mid-sized model delivering performance competitive with GPT-4o at substantially lo,-,-,-
openai/gpt-4.1-nano,gpt-4.1-nano,OpenAI: GPT-4.1 Nano,C,0.00000010,0.00000040,-,1047576,32768,JSTV,verified,openrouter,2025-04-14,"For tasks that demand low latency, GPT‑4.1 nano is the fastest and cheapest model in the GPT-4.1 ser",-,-,-
eleutherai/llemma_7b,llemma_7b,EleutherAI: Llemma 7b,C,0.00000080,0.00000120,-,4096,4096,-,verified,openrouter,2025-04-14,"Llemma 7B is a language model for mathematics. It was initialized with Code Llama 7B weights, and tr",-,-,-
alfredpros/codellama-7b-instruct-solidity,codellama-7b-instruc,AlfredPros: CodeLLaMa 7B Instruct Solidity,C,0.00000080,0.00000120,-,4096,4096,-,verified,openrouter,2025-04-14,A finetuned 7 billion parameters Code LLaMA - Instruct model to generate Solidity smart contract usi,-,-,-
arliai/qwq-32b-arliai-rpr-v1,qwq-32b-arliai-rpr-v,ArliAI: QwQ 32B RpR v1,C,0.00000003,0.00000011,-,32768,32768,JKS,verified,openrouter,2025-04-13,QwQ-32B-ArliAI-RpR-v1 is a 32B parameter model fine-tuned from Qwen/QwQ-32B using a curated creative,-,-,-
x-ai/grok-3-mini-beta,grok-3-mini-beta,xAI: Grok 3 Mini Beta,C,0.00000030,0.00000050,-,131072,32768,JKT,verified,openrouter,2025-04-09,"Grok 3 Mini is a lightweight, smaller thinking model. Unlike traditional models that generate answer",-,-,-
